billing_id,matter_id,attorney_id,billing_date,hours_worked,hourly_rate,amount,billable_status
2438,80,3,2024-08-14,53.7,356.50515929852793,19144.33,Billable
2439,80,8,2024-08-14,17.3,246.99098521619942,4272.94,Billable
2440,80,10,2024-08-14,75.3,246.99098521619942,18598.42,Non-Billable
2441,80,3,2024-09-14,65.2,356.50515929852793,23244.14,Billable
2442,80,8,2024-09-14,20.3,246.99098521619942,5013.92,Billable
2443,80,10,2024-09-14,60.5,246.99098521619942,14942.95,Billable
2444,80,3,2024-10-14,17.9,356.50515929852793,6381.44,Billable
2445,80,8,2024-10-14,29.5,246.99098521619942,7286.23,Billable
2446,80,10,2024-10-14,18.9,246.99098521619942,4668.13,Billable
2447,80,3,2024-11-14,44.6,356.50515929852793,15900.13,Billable
2448,80,8,2024-11-14,39.0,246.99098521619942,9632.65,Non-Billable
2449,80,10,2024-11-14,66.1,246.99098521619942,16326.1,Non-Billable
2450,80,3,2024-12-14,36.8,356.50515929852793,13119.39,Non-Billable
2451,80,8,2024-12-14,47.4,246.99098521619942,11707.37,Non-Billable
2452,80,10,2024-12-14,26.1,246.99098521619942,6446.46,Billable
2453,81,9,2023-06-14,24.2,496.7566614134116,12021.51,Billable
2454,81,10,2023-06-14,43.2,246.99098521619942,10670.01,Billable
2455,81,4,2023-06-14,14.2,263.9493860652042,3748.08,Billable
2456,81,2,2023-06-14,69.5,209.86584841970367,14585.68,Billable
2457,81,10,2023-07-14,78.0,246.99098521619942,19265.3,Billable
2458,81,2,2023-07-14,13.9,209.86584841970367,2917.14,Billable
2459,81,9,2023-08-14,20.0,496.7566614134116,9935.13,Non-Billable
2460,81,4,2023-08-14,36.0,263.9493860652042,9502.18,Non-Billable
2461,81,11,2023-08-14,43.4,210.1115011743209,9118.84,Non-Billable
2462,81,9,2023-09-14,12.1,496.7566614134116,6010.76,Billable
2463,81,11,2023-09-14,39.2,210.1115011743209,8236.37,Billable
2464,81,9,2023-10-14,19.8,496.7566614134116,9835.78,Non-Billable
2465,81,10,2023-10-14,31.0,246.99098521619942,7656.72,Billable
2466,81,4,2023-10-14,41.1,263.9493860652042,10848.32,Non-Billable
2467,81,2,2023-10-14,30.1,209.86584841970367,6316.96,Billable
2468,81,9,2023-11-14,52.3,496.7566614134116,25980.37,Billable
2469,81,10,2023-11-14,10.8,246.99098521619942,2667.5,Billable
2470,81,4,2023-11-14,71.3,263.9493860652042,18819.59,Non-Billable
2471,81,2,2023-11-14,28.1,209.86584841970367,5897.23,Non-Billable
2472,81,11,2023-11-14,59.7,210.1115011743209,12543.66,Billable
2473,81,9,2023-12-14,29.0,496.7566614134116,14405.94,Billable
2474,81,10,2023-12-14,78.5,246.99098521619942,19388.79,Billable
2475,81,4,2023-12-14,38.0,263.9493860652042,10030.08,Billable
2476,81,9,2024-01-14,49.2,496.7566614134116,24440.43,Billable
2477,81,10,2024-01-14,42.8,246.99098521619942,10571.21,Billable
2478,81,4,2024-01-14,38.4,263.9493860652042,10135.66,Billable
2479,81,11,2024-01-14,55.3,210.1115011743209,11619.17,Billable
2480,81,4,2024-02-14,64.5,263.9493860652042,17024.74,Billable
2481,81,9,2024-03-14,14.6,496.7566614134116,7252.65,Non-Billable
2482,81,4,2024-03-14,23.1,263.9493860652042,6097.23,Billable
2483,81,2,2024-03-14,12.3,209.86584841970367,2581.35,Billable
2484,81,9,2024-04-14,13.1,496.7566614134116,6507.51,Billable
2485,81,4,2024-04-14,76.0,263.9493860652042,20060.15,Billable
2486,81,2,2024-04-14,62.6,209.86584841970367,13137.6,Billable
2487,81,11,2024-04-14,32.0,210.1115011743209,6723.57,Billable
2488,81,9,2024-05-14,78.2,496.7566614134116,38846.37,Non-Billable
2489,81,10,2024-05-14,33.2,246.99098521619942,8200.1,Non-Billable
2490,81,4,2024-05-14,45.2,263.9493860652042,11930.51,Billable
2491,81,11,2024-05-14,43.4,210.1115011743209,9118.84,Billable
2492,81,4,2024-06-14,72.0,263.9493860652042,19004.36,Billable
2493,81,2,2024-06-14,26.2,209.86584841970367,5498.49,Billable
2494,81,11,2024-06-14,55.8,210.1115011743209,11724.22,Non-Billable
2495,81,10,2024-07-14,46.1,246.99098521619942,11386.28,Non-Billable
2496,81,4,2024-07-14,46.6,263.9493860652042,12300.04,Billable
2497,81,2,2024-07-14,19.2,209.86584841970367,4029.42,Billable
2498,81,11,2024-07-14,69.9,210.1115011743209,14686.79,Billable
2499,81,10,2024-08-14,57.8,246.99098521619942,14276.08,Billable
2500,81,2,2024-08-14,15.2,209.86584841970367,3189.96,Billable
2501,81,11,2024-08-14,79.6,210.1115011743209,16724.88,Billable
2502,81,9,2024-09-14,20.0,496.7566614134116,9935.13,Billable
2503,81,10,2024-09-14,77.8,246.99098521619942,19215.9,Billable
2504,81,4,2024-09-14,41.8,263.9493860652042,11033.08,Billable
2505,81,2,2024-09-14,21.3,209.86584841970367,4470.14,Billable
2506,81,11,2024-09-14,34.7,210.1115011743209,7290.87,Billable
2507,81,10,2024-10-14,28.1,246.99098521619942,6940.45,Billable
2508,81,4,2024-10-14,63.4,263.9493860652042,16734.39,Billable
2509,81,2,2024-10-14,19.8,209.86584841970367,4155.34,Billable
2510,81,11,2024-10-14,44.2,210.1115011743209,9286.93,Billable
2511,81,9,2024-11-14,38.1,496.7566614134116,18926.43,Non-Billable
2512,81,10,2024-11-14,19.0,246.99098521619942,4692.83,Billable
2513,81,4,2024-11-14,53.7,263.9493860652042,14174.08,Billable
2514,81,2,2024-11-14,57.8,209.86584841970367,12130.25,Non-Billable
2515,81,11,2024-11-14,71.4,210.1115011743209,15001.96,Non-Billable
2516,81,10,2024-12-14,14.0,246.99098521619942,3457.87,Billable
2517,81,4,2024-12-14,49.3,263.9493860652042,13012.7,Billable
2518,81,2,2024-12-14,30.3,209.86584841970367,6358.94,Billable
2519,81,11,2024-12-14,69.8,210.1115011743209,14665.78,Billable
2520,82,8,2022-04-05,47.5,246.99098521619942,11732.07,Billable
2521,82,12,2022-04-05,37.8,155.80836121681995,5889.56,Billable
2522,82,11,2022-05-05,32.2,210.1115011743209,6765.59,Non-Billable
2523,82,2,2022-05-05,59.2,209.86584841970367,12424.06,Billable
2524,82,12,2022-05-05,48.2,155.80836121681995,7509.96,Billable
2525,82,2,2022-06-05,79.1,209.86584841970367,16600.39,Billable
2526,82,12,2022-06-05,65.3,155.80836121681995,10174.29,Billable
2527,82,6,2022-07-05,39.6,311.18528947223797,12322.94,Billable
2528,82,12,2022-07-05,15.9,155.80836121681995,2477.35,Billable
2529,82,2,2022-08-05,41.6,209.86584841970367,8730.42,Billable
2530,82,6,2022-08-05,56.9,311.18528947223797,17706.44,Billable
2531,82,11,2022-09-05,40.0,210.1115011743209,8404.46,Billable
2532,82,6,2022-09-05,39.3,311.18528947223797,12229.58,Billable
2533,82,12,2022-09-05,64.9,155.80836121681995,10111.96,Non-Billable
2534,82,8,2022-10-05,73.9,246.99098521619942,18252.63,Non-Billable
2535,82,11,2022-10-05,10.7,210.1115011743209,2248.19,Non-Billable
2536,82,6,2022-10-05,50.5,311.18528947223797,15714.86,Billable
2537,82,12,2022-10-05,79.0,155.80836121681995,12308.86,Non-Billable
2538,82,8,2022-11-05,61.6,246.99098521619942,15214.64,Billable
2539,82,2,2022-11-05,75.4,209.86584841970367,15823.88,Billable
2540,82,6,2022-11-05,18.0,311.18528947223797,5601.34,Non-Billable
2541,82,12,2022-11-05,46.4,155.80836121681995,7229.51,Billable
2542,82,8,2022-12-05,76.0,246.99098521619942,18771.31,Billable
2543,82,11,2022-12-05,54.7,210.1115011743209,11493.1,Non-Billable
2544,82,12,2022-12-05,39.4,155.80836121681995,6138.85,Non-Billable
2545,82,8,2023-01-05,52.1,246.99098521619942,12868.23,Billable
2546,82,11,2023-01-05,76.7,210.1115011743209,16115.55,Non-Billable
2547,82,2,2023-01-05,11.0,209.86584841970367,2308.52,Billable
2548,82,12,2023-01-05,45.1,155.80836121681995,7026.96,Billable
2549,82,8,2023-02-05,55.4,246.99098521619942,13683.3,Billable
2550,82,11,2023-02-05,34.6,210.1115011743209,7269.86,Non-Billable
2551,82,2,2023-02-05,78.2,209.86584841970367,16411.51,Billable
2552,82,8,2023-03-05,22.4,246.99098521619942,5532.6,Non-Billable
2553,82,2,2023-03-05,30.0,209.86584841970367,6295.98,Non-Billable
2554,82,6,2023-03-05,40.6,311.18528947223797,12634.12,Billable
2555,82,12,2023-03-05,75.7,155.80836121681995,11794.69,Billable
2556,82,8,2023-04-05,66.4,246.99098521619942,16400.2,Billable
2557,82,6,2023-04-05,17.3,311.18528947223797,5383.51,Non-Billable
2558,82,12,2023-04-05,74.9,155.80836121681995,11670.05,Billable
2559,82,8,2023-05-05,45.2,246.99098521619942,11163.99,Billable
2560,82,11,2023-05-05,69.6,210.1115011743209,14623.76,Billable
2561,82,6,2023-05-05,36.7,311.18528947223797,11420.5,Billable
2562,82,12,2023-05-05,76.5,155.80836121681995,11919.34,Billable
2563,82,8,2023-06-05,74.0,246.99098521619942,18277.33,Billable
2564,82,11,2023-06-05,55.1,210.1115011743209,11577.14,Non-Billable
2565,82,2,2023-06-05,75.8,209.86584841970367,15907.83,Billable
2566,82,6,2023-06-05,28.7,311.18528947223797,8931.02,Non-Billable
2567,82,8,2023-07-05,65.7,246.99098521619942,16227.31,Billable
2568,82,11,2023-07-05,10.3,210.1115011743209,2164.15,Billable
2569,82,12,2023-07-05,68.9,155.80836121681995,10735.2,Non-Billable
2570,82,8,2023-08-05,52.0,246.99098521619942,12843.53,Billable
2571,82,2,2023-08-05,40.1,209.86584841970367,8415.62,Non-Billable
2572,82,6,2023-08-05,23.5,311.18528947223797,7312.85,Non-Billable
2573,82,12,2023-08-05,13.6,155.80836121681995,2118.99,Non-Billable
2574,82,8,2023-09-05,75.8,246.99098521619942,18721.92,Billable
2575,82,11,2023-09-05,22.2,210.1115011743209,4664.48,Billable
2576,82,2,2023-09-05,40.6,209.86584841970367,8520.55,Billable
2577,82,6,2023-09-05,18.8,311.18528947223797,5850.28,Billable
2578,82,12,2023-09-05,64.9,155.80836121681995,10111.96,Non-Billable
2579,82,8,2023-10-05,68.6,246.99098521619942,16943.58,Billable
2580,82,11,2023-10-05,24.3,210.1115011743209,5105.71,Billable
2581,82,12,2023-10-05,20.7,155.80836121681995,3225.23,Non-Billable
2582,82,8,2023-11-05,74.4,246.99098521619942,18376.13,Billable
2583,82,11,2023-11-05,11.8,210.1115011743209,2479.32,Non-Billable
2584,82,6,2023-11-05,54.2,311.18528947223797,16866.24,Billable
2585,82,8,2023-12-05,25.5,246.99098521619942,6298.27,Billable
2586,82,11,2023-12-05,27.2,210.1115011743209,5715.03,Billable
2587,82,2,2023-12-05,56.1,209.86584841970367,11773.47,Billable
2588,82,11,2024-01-05,70.7,210.1115011743209,14854.88,Billable
2589,82,2,2024-01-05,51.7,209.86584841970367,10850.06,Billable
2590,82,2,2024-02-05,73.9,209.86584841970367,15509.09,Billable
2591,82,6,2024-02-05,44.4,311.18528947223797,13816.63,Billable
2592,82,12,2024-02-05,44.1,155.80836121681995,6871.15,Non-Billable
2593,82,11,2024-03-05,36.3,210.1115011743209,7627.05,Billable
2594,82,2,2024-03-05,41.6,209.86584841970367,8730.42,Billable
2595,82,11,2024-04-05,52.5,210.1115011743209,11030.85,Billable
2596,82,6,2024-04-05,34.3,311.18528947223797,10673.66,Non-Billable
2597,82,12,2024-04-05,10.4,155.80836121681995,1620.41,Non-Billable
2598,82,8,2024-05-05,74.9,246.99098521619942,18499.62,Billable
2599,82,11,2024-05-05,47.5,210.1115011743209,9980.3,Non-Billable
2600,82,2,2024-05-05,20.7,209.86584841970367,4344.22,Billable
2601,82,8,2024-06-05,25.4,246.99098521619942,6273.57,Non-Billable
2602,82,11,2024-06-05,18.9,210.1115011743209,3971.11,Billable
2603,82,2,2024-06-05,76.7,209.86584841970367,16096.71,Billable
2604,82,6,2024-06-05,55.6,311.18528947223797,17301.9,Billable
2605,82,12,2024-06-05,44.7,155.80836121681995,6964.63,Non-Billable
2606,82,8,2024-07-05,74.6,246.99098521619942,18425.53,Billable
2607,82,2,2024-07-05,72.1,209.86584841970367,15131.33,Billable
2608,82,6,2024-07-05,17.2,311.18528947223797,5352.39,Non-Billable
2609,82,12,2024-07-05,65.6,155.80836121681995,10221.03,Non-Billable
2610,82,8,2024-08-05,71.8,246.99098521619942,17733.95,Billable
2611,82,11,2024-08-05,29.0,210.1115011743209,6093.23,Billable
2612,82,2,2024-08-05,52.5,209.86584841970367,11017.96,Billable
2613,82,12,2024-08-05,72.9,155.80836121681995,11358.43,Billable
2614,82,8,2024-09-05,72.3,246.99098521619942,17857.45,Non-Billable
2615,82,2,2024-09-05,52.3,209.86584841970367,10975.98,Non-Billable
2616,82,6,2024-09-05,47.1,311.18528947223797,14656.83,Billable
2617,82,11,2024-10-05,65.4,210.1115011743209,13741.29,Billable
2618,82,12,2024-10-05,20.2,155.80836121681995,3147.33,Billable
2619,82,11,2024-11-05,10.8,210.1115011743209,2269.2,Billable
2620,82,6,2024-11-05,32.5,311.18528947223797,10113.52,Billable
2621,82,12,2024-11-05,37.0,155.80836121681995,5764.91,Non-Billable
2622,82,2,2024-12-05,60.1,209.86584841970367,12612.94,Non-Billable
2623,82,12,2024-12-05,39.5,155.80836121681995,6154.43,Billable
2624,83,6,2022-12-22,44.9,311.18528947223797,13972.22,Billable
2625,83,4,2022-12-22,18.7,263.9493860652042,4935.85,Billable
2626,83,11,2022-12-22,51.4,210.1115011743209,10799.73,Billable
2627,83,1,2022-12-22,30.0,209.86584841970367,6295.98,Non-Billable
2628,83,6,2023-01-22,50.3,311.18528947223797,15652.62,Billable
2629,83,4,2023-01-22,29.9,263.9493860652042,7892.09,Billable
2630,83,1,2023-01-22,46.9,209.86584841970367,9842.71,Billable
2631,83,6,2023-02-22,14.9,311.18528947223797,4636.66,Billable
2632,83,4,2023-02-22,39.1,263.9493860652042,10320.42,Billable
2633,83,1,2023-02-22,38.0,209.86584841970367,7974.9,Non-Billable
2634,83,6,2023-03-22,44.6,311.18528947223797,13878.86,Billable
2635,83,4,2023-03-22,58.8,263.9493860652042,15520.22,Billable
2636,83,11,2023-03-22,54.9,210.1115011743209,11535.12,Billable
2637,83,1,2023-03-22,75.6,209.86584841970367,15865.86,Billable
2638,83,6,2023-05-22,58.1,311.18528947223797,18079.87,Billable
2639,83,1,2023-05-22,66.9,209.86584841970367,14040.03,Non-Billable
2640,83,6,2023-06-22,75.4,311.18528947223797,23463.37,Billable
2641,83,11,2023-06-22,17.8,210.1115011743209,3739.98,Billable
2642,83,6,2023-07-22,52.9,311.18528947223797,16461.7,Billable
2643,83,6,2023-08-22,18.8,311.18528947223797,5850.28,Billable
2644,83,4,2023-08-22,72.1,263.9493860652042,19030.75,Billable
2645,83,11,2023-08-22,56.8,210.1115011743209,11934.33,Non-Billable
2646,83,1,2023-08-22,50.5,209.86584841970367,10598.23,Non-Billable
2647,83,6,2023-09-22,29.6,311.18528947223797,9211.08,Non-Billable
2648,83,4,2023-09-22,16.4,263.9493860652042,4328.77,Billable
2649,83,11,2023-09-22,34.7,210.1115011743209,7290.87,Billable
2650,83,1,2023-09-22,61.5,209.86584841970367,12906.75,Billable
2651,83,6,2023-10-22,15.3,311.18528947223797,4761.13,Billable
2652,83,6,2023-11-22,23.2,311.18528947223797,7219.5,Billable
2653,83,4,2023-11-22,67.0,263.9493860652042,17684.61,Non-Billable
2654,83,11,2023-11-22,31.9,210.1115011743209,6702.56,Billable
2655,83,1,2023-11-22,55.9,209.86584841970367,11731.5,Non-Billable
2656,83,11,2023-12-22,37.0,210.1115011743209,7774.13,Billable
2657,83,1,2023-12-22,45.9,209.86584841970367,9632.84,Billable
2658,83,1,2024-01-22,70.9,209.86584841970367,14879.49,Non-Billable
2659,83,4,2024-02-22,17.5,263.9493860652042,4619.11,Billable
2660,83,1,2024-02-22,23.1,209.86584841970367,4847.9,Billable
2661,83,6,2024-03-22,47.2,311.18528947223797,14687.95,Billable
2662,83,11,2024-03-22,15.9,210.1115011743209,3340.77,Billable
2663,83,6,2024-04-22,40.2,311.18528947223797,12509.65,Billable
2664,83,6,2024-05-22,61.2,311.18528947223797,19044.54,Billable
2665,83,4,2024-06-22,46.3,263.9493860652042,12220.86,Billable
2666,83,11,2024-06-22,55.2,210.1115011743209,11598.15,Billable
2667,83,11,2024-08-22,60.1,210.1115011743209,12627.7,Billable
2668,83,1,2024-08-22,25.4,209.86584841970367,5330.59,Non-Billable
2669,83,11,2024-09-22,34.3,210.1115011743209,7206.82,Billable
2670,83,1,2024-09-22,30.2,209.86584841970367,6337.95,Billable
2671,83,4,2024-10-22,59.0,263.9493860652042,15573.01,Billable
2672,83,11,2024-10-22,69.7,210.1115011743209,14644.77,Non-Billable
2673,83,6,2024-11-22,14.9,311.18528947223797,4636.66,Billable
2674,83,4,2024-11-22,41.9,263.9493860652042,11059.48,Billable
2675,83,11,2024-11-22,40.0,210.1115011743209,8404.46,Billable
2676,84,2,2024-08-21,50.8,209.86584841970367,10661.19,Billable
2677,84,3,2024-08-21,43.1,356.50515929852793,15365.37,Billable
2678,84,1,2024-08-21,49.7,209.86584841970367,10430.33,Billable
2679,84,6,2024-08-21,46.8,311.18528947223797,14563.47,Billable
2680,84,2,2024-09-21,64.3,209.86584841970367,13494.37,Billable
2681,84,3,2024-09-21,61.5,356.50515929852793,21925.07,Billable
2682,84,1,2024-09-21,34.6,209.86584841970367,7261.36,Non-Billable
2683,84,2,2024-10-21,35.5,209.86584841970367,7450.24,Billable
2684,84,3,2024-10-21,31.1,356.50515929852793,11087.31,Billable
2685,84,1,2024-10-21,64.2,209.86584841970367,13473.39,Non-Billable
2686,84,6,2024-10-21,28.9,311.18528947223797,8993.25,Non-Billable
2687,84,2,2024-11-21,11.5,209.86584841970367,2413.46,Billable
2688,84,3,2024-11-21,56.2,356.50515929852793,20035.59,Billable
2689,84,1,2024-11-21,12.2,209.86584841970367,2560.36,Non-Billable
2690,84,6,2024-11-21,78.1,311.18528947223797,24303.57,Billable
2691,84,1,2024-12-21,36.4,209.86584841970367,7639.12,Billable
2692,84,6,2024-12-21,71.4,311.18528947223797,22218.63,Non-Billable
2693,85,9,2023-06-06,39.2,496.7566614134116,19472.86,Billable
2694,85,3,2023-06-06,12.9,356.50515929852793,4598.92,Non-Billable
2695,85,5,2023-06-06,68.4,333.24426408004217,22793.91,Billable
2696,85,6,2023-06-06,41.9,311.18528947223797,13038.66,Billable
2697,85,9,2023-07-06,44.9,496.7566614134116,22304.37,Non-Billable
2698,85,5,2023-07-06,46.6,333.24426408004217,15529.18,Billable
2699,85,6,2023-07-06,56.5,311.18528947223797,17581.97,Billable
2700,85,12,2023-07-06,14.5,155.80836121681995,2259.22,Billable
2701,85,6,2023-08-06,13.7,311.18528947223797,4263.24,Billable
2702,85,9,2023-09-06,68.4,496.7566614134116,33978.16,Billable
2703,85,5,2023-09-06,29.8,333.24426408004217,9930.68,Non-Billable
2704,85,6,2023-09-06,63.8,311.18528947223797,19853.62,Billable
2705,85,12,2023-09-06,59.9,155.80836121681995,9332.92,Billable
2706,85,9,2023-10-06,23.8,496.7566614134116,11822.81,Non-Billable
2707,85,3,2023-10-06,30.4,356.50515929852793,10837.76,Billable
2708,85,5,2023-10-06,34.8,333.24426408004217,11596.9,Non-Billable
2709,85,6,2023-10-06,39.6,311.18528947223797,12322.94,Billable
2710,85,12,2023-10-06,74.4,155.80836121681995,11592.14,Non-Billable
2711,85,9,2023-11-06,49.5,496.7566614134116,24589.45,Non-Billable
2712,85,3,2023-11-06,66.3,356.50515929852793,23636.29,Billable
2713,85,5,2023-11-06,24.0,333.24426408004217,7997.86,Billable
2714,85,6,2023-11-06,24.0,311.18528947223797,7468.45,Billable
2715,85,9,2023-12-06,54.0,496.7566614134116,26824.86,Non-Billable
2716,85,5,2023-12-06,68.4,333.24426408004217,22793.91,Billable
2717,85,12,2023-12-06,31.9,155.80836121681995,4970.29,Non-Billable
2718,85,9,2024-01-06,42.8,496.7566614134116,21261.19,Billable
2719,85,3,2024-01-06,77.3,356.50515929852793,27557.85,Billable
2720,85,6,2024-01-06,77.0,311.18528947223797,23961.27,Billable
2721,85,3,2024-02-06,65.1,356.50515929852793,23208.49,Non-Billable
2722,85,5,2024-02-06,18.9,333.24426408004217,6298.32,Non-Billable
2723,85,6,2024-02-06,71.4,311.18528947223797,22218.63,Billable
2724,85,12,2024-02-06,37.5,155.80836121681995,5842.81,Billable
2725,85,9,2024-03-06,42.4,496.7566614134116,21062.48,Non-Billable
2726,85,3,2024-03-06,13.8,356.50515929852793,4919.77,Billable
2727,85,6,2024-03-06,17.5,311.18528947223797,5445.74,Non-Billable
2728,85,3,2024-04-06,33.2,356.50515929852793,11835.97,Billable
2729,85,6,2024-04-06,45.8,311.18528947223797,14252.29,Non-Billable
2730,85,5,2024-05-06,44.7,333.24426408004217,14896.02,Billable
2731,85,6,2024-05-06,54.8,311.18528947223797,17052.95,Billable
2732,85,12,2024-05-06,31.8,155.80836121681995,4954.71,Billable
2733,85,9,2024-06-06,53.7,496.7566614134116,26675.83,Billable
2734,85,6,2024-06-06,18.5,311.18528947223797,5756.93,Billable
2735,85,5,2024-07-06,37.3,333.24426408004217,12430.01,Billable
2736,85,12,2024-07-06,22.9,155.80836121681995,3568.01,Billable
2737,85,9,2024-08-06,48.3,496.7566614134116,23993.35,Non-Billable
2738,85,3,2024-08-06,70.2,356.50515929852793,25026.66,Non-Billable
2739,85,3,2024-09-06,26.8,356.50515929852793,9554.34,Non-Billable
2740,85,5,2024-09-06,48.3,333.24426408004217,16095.7,Billable
2741,85,6,2024-09-06,30.3,311.18528947223797,9428.91,Billable
2742,85,12,2024-09-06,44.5,155.80836121681995,6933.47,Non-Billable
2743,85,3,2024-10-06,66.0,356.50515929852793,23529.34,Billable
2744,85,5,2024-10-06,39.7,333.24426408004217,13229.8,Billable
2745,85,9,2024-11-06,50.6,496.7566614134116,25135.89,Billable
2746,85,3,2024-11-06,72.5,356.50515929852793,25846.62,Non-Billable
2747,85,5,2024-11-06,73.6,333.24426408004217,24526.78,Billable
2748,85,6,2024-11-06,42.8,311.18528947223797,13318.73,Non-Billable
2749,85,12,2024-11-06,10.6,155.80836121681995,1651.57,Billable
2750,85,9,2024-12-06,69.9,496.7566614134116,34723.29,Non-Billable
2751,85,5,2024-12-06,46.8,333.24426408004217,15595.83,Non-Billable
2752,85,12,2024-12-06,34.6,155.80836121681995,5390.97,Non-Billable
2753,86,8,2022-12-02,14.8,246.99098521619942,3655.47,Non-Billable
2754,86,3,2022-12-02,77.4,356.50515929852793,27593.5,Non-Billable
2755,86,5,2022-12-02,50.3,333.24426408004217,16762.19,Non-Billable
2756,86,10,2022-12-02,46.8,246.99098521619942,11559.18,Billable
2757,86,8,2023-01-02,51.2,246.99098521619942,12645.94,Non-Billable
2758,86,3,2023-01-02,53.2,356.50515929852793,18966.07,Billable
2759,86,8,2023-02-02,26.2,246.99098521619942,6471.16,Non-Billable
2760,86,5,2023-02-02,43.3,333.24426408004217,14429.48,Billable
2761,86,10,2023-02-02,66.6,246.99098521619942,16449.6,Non-Billable
2762,86,8,2023-03-02,17.4,246.99098521619942,4297.64,Billable
2763,86,3,2023-03-02,36.9,356.50515929852793,13155.04,Billable
2764,86,5,2023-03-02,14.3,333.24426408004217,4765.39,Billable
2765,86,8,2023-04-02,15.1,246.99098521619942,3729.56,Billable
2766,86,3,2023-04-02,68.8,356.50515929852793,24527.55,Billable
2767,86,5,2023-04-02,58.9,333.24426408004217,19628.09,Billable
2768,86,8,2023-05-02,49.0,246.99098521619942,12102.56,Billable
2769,86,5,2023-05-02,30.0,333.24426408004217,9997.33,Billable
2770,86,10,2023-05-02,40.4,246.99098521619942,9978.44,Non-Billable
2771,86,8,2023-06-02,23.5,246.99098521619942,5804.29,Non-Billable
2772,86,5,2023-06-02,16.7,333.24426408004217,5565.18,Billable
2773,86,10,2023-06-02,72.5,246.99098521619942,17906.85,Billable
2774,86,8,2023-07-02,49.8,246.99098521619942,12300.15,Billable
2775,86,3,2023-07-02,57.8,356.50515929852793,20606.0,Non-Billable
2776,86,5,2023-07-02,44.7,333.24426408004217,14896.02,Billable
2777,86,10,2023-07-02,43.2,246.99098521619942,10670.01,Billable
2778,86,8,2023-08-02,73.0,246.99098521619942,18030.34,Billable
2779,86,3,2023-08-02,40.7,356.50515929852793,14509.76,Non-Billable
2780,86,5,2023-08-02,15.0,333.24426408004217,4998.66,Billable
2781,86,8,2023-09-02,17.1,246.99098521619942,4223.55,Billable
2782,86,5,2023-09-02,33.2,333.24426408004217,11063.71,Billable
2783,86,10,2023-09-02,30.3,246.99098521619942,7483.83,Billable
2784,86,8,2023-10-02,35.1,246.99098521619942,8669.38,Billable
2785,86,3,2023-10-02,15.2,356.50515929852793,5418.88,Non-Billable
2786,86,10,2023-10-02,52.8,246.99098521619942,13041.12,Billable
2787,86,8,2023-11-02,14.0,246.99098521619942,3457.87,Non-Billable
2788,86,3,2023-11-02,50.8,356.50515929852793,18110.46,Billable
2789,86,5,2023-11-02,12.3,333.24426408004217,4098.9,Billable
2790,86,8,2023-12-02,63.5,246.99098521619942,15683.93,Billable
2791,86,5,2023-12-02,33.1,333.24426408004217,11030.39,Non-Billable
2792,86,10,2023-12-02,14.4,246.99098521619942,3556.67,Billable
2793,86,3,2024-01-02,73.3,356.50515929852793,26131.83,Non-Billable
2794,86,5,2024-01-02,66.5,333.24426408004217,22160.74,Billable
2795,86,10,2024-01-02,76.5,246.99098521619942,18894.81,Non-Billable
2796,86,8,2024-02-02,75.1,246.99098521619942,18549.02,Non-Billable
2797,86,3,2024-02-02,19.1,356.50515929852793,6809.25,Non-Billable
2798,86,8,2024-03-02,55.5,246.99098521619942,13708.0,Billable
2799,86,3,2024-03-02,64.7,356.50515929852793,23065.88,Billable
2800,86,8,2024-04-02,66.8,246.99098521619942,16499.0,Non-Billable
2801,86,3,2024-04-02,36.6,356.50515929852793,13048.09,Non-Billable
2802,86,5,2024-04-02,48.7,333.24426408004217,16229.0,Billable
2803,86,10,2024-04-02,36.4,246.99098521619942,8990.47,Billable
2804,86,8,2024-05-02,39.9,246.99098521619942,9854.94,Billable
2805,86,10,2024-05-02,73.2,246.99098521619942,18079.74,Billable
2806,86,3,2024-06-02,14.1,356.50515929852793,5026.72,Billable
2807,86,8,2024-07-02,62.7,246.99098521619942,15486.33,Non-Billable
2808,86,3,2024-07-02,79.4,356.50515929852793,28306.51,Billable
2809,86,5,2024-07-02,27.5,333.24426408004217,9164.22,Billable
2810,86,10,2024-08-02,55.9,246.99098521619942,13806.8,Billable
2811,86,8,2024-09-02,19.1,246.99098521619942,4717.53,Billable
2812,86,3,2024-09-02,18.6,356.50515929852793,6631.0,Billable
2813,86,10,2024-09-02,24.4,246.99098521619942,6026.58,Non-Billable
2814,86,8,2024-10-02,35.0,246.99098521619942,8644.68,Billable
2815,86,3,2024-10-02,31.2,356.50515929852793,11122.96,Billable
2816,86,5,2024-10-02,30.5,333.24426408004217,10163.95,Non-Billable
2817,86,8,2024-11-02,32.3,246.99098521619942,7977.81,Non-Billable
2818,86,3,2024-11-02,13.8,356.50515929852793,4919.77,Billable
2819,86,5,2024-11-02,53.5,333.24426408004217,17828.57,Billable
2820,86,8,2024-12-02,68.9,246.99098521619942,17017.68,Non-Billable
2821,86,5,2024-12-02,24.8,333.24426408004217,8264.46,Billable
2822,86,10,2024-12-02,65.2,246.99098521619942,16103.81,Billable
2823,87,12,2022-12-02,11.5,155.80836121681995,1791.8,Billable
2824,87,11,2022-12-02,31.0,210.1115011743209,6513.46,Billable
2825,87,8,2023-01-02,36.9,246.99098521619942,9113.97,Billable
